person_id,display_last_comma_first,display_first_last,rosterstatus,from_year,to_year,playercode,games_played_flag,position,draft_year,draft_round,draft_num,birth_date,height_feet,height_inches,height,weight,season_exp,jersey,school,country,last_affiliation
78238,"Stallworth, Dave",Dave Stallworth,f,1965,1974,HISTADD_dave_stallworth,Y,Forward,1965,1,,,6,7,6.6,200,7,9,Wichita State,USA,Wichita State/USA
78244,"Staverman, Larry",Larry Staverman,f,1958,1963,HISTADD_larry_staverman,Y,Forward,1958,9,,,6,7,6.6,205,4,13,Thomas More,USA,Thomas More/USA
78274,"Stroud, John",John Stroud,f,1980,1980,HISTADD_john_stroud,Y,Forward,1980,2,,,6,7,6.6,215,0,42,Mississippi,USA,Mississippi/USA
78311,"Thibeaux, Peter",Peter Thibeaux,f,1984,1985,HISTADD_peter_thibeaux,Y,Forward,1983,4,,,6,7,6.6,210,1,7,Saint Mary's (CA),USA,St. Mary's (CA)/USA
78314,"Thirdkill, David",David Thirdkill,f,1982,1986,HISTADD_david_thirdkill,Y,Forward,1982,1,,,6,7,6.6,195,4,45,Bradley,USA,Coll. of Southern Idaho (J.C.); Bradley/USA
78347,"Tolbert, Tom",Tom Tolbert,f,1988,1994,HISTADD_tom_tolbert,Y,Forward,1988,2,,,6,7,6.6,235,6,39,Arizona,USA,Arizona/USA
78364,"Townes, Linton",Linton Townes,f,1982,1984,HISTADD_linton_townes,Y,Forward,1982,2,,,6,7,6.6,190,2,2,James Madison,USA,James Madison/USA
78367,"Trapp, John",John Trapp,f,1968,1972,HISTADD_john_trapp,Y,Forward,1968,2,,,6,7,6.6,210,4,31,Nevada-Las Vegas,USA,Pasadena City Coll. CA (J.C.); Nevada-Las Vegas/US
78374,"Tucker, Jim",Jim Tucker,f,1954,1956,HISTADD_jim_tucker,Y,Forward,1954,3,,,6,7,6.6,185,2,17,Duquesne,USA,Duquesne/USA
78379,"Turner, Henry",Henry Turner,f,1989,1994,HISTADD_henry_turner,Y,Guard,,,,,6,7,6.6,200,1,9,Cal State-Fullerton,USA,Cal State-Fullerton/USA
78385,"Turner, Bill",Bill Turner,f,1967,1972,HISTADD_bill_turner,Y,Forward,1967,3,,,6,7,6.6,220,5,34,Akron,USA,Akron/USA
78390,"Tyler, Terry",Terry Tyler,f,1978,1988,HISTADD_terry_tyler,Y,Forward,1978,2,,,6,7,6.6,215,10,41,Detroit Mercy,USA,Detroit/USA
78392,"Unseld, Wes",Wes Unseld,f,1968,1980,HISTADD_wes_unseld,Y,Center,1968,1,,,6,7,6.6,245,12,41,Louisville,USA,Louisville/USA
78396,"Valentine, Ron",Ron Valentine,f,1980,1980,HISTADD_ron_valentine,Y,Forward,1980,3,,,6,7,6.6,210,0,42,Old Dominion,USA,Old Dominion/USA
78400,"Van Breda Kolff, Jan",Jan Van Breda Kolff,f,1976,1982,HISTADD_jan_van_breda_kolff,Y,Forward,1974,2,,,6,7,6.6,195,6,22,Vanderbilt,USA,Vanderbilt/USA
78418,"Vincent, Jay",Jay Vincent,f,1981,1989,HISTADD_jay_vincent,Y,Forward,1981,2,,,6,7,6.6,220,8,3,Michigan State,USA,Michigan State/USA
78423,"Vranes, Danny",Danny Vranes,f,1981,1987,HISTADD_danny_vranes,Y,Forward,1981,1,,,6,7,6.6,210,6,20,Utah,USA,Utah/USA
78435,"Walker, Chet",Chet Walker,f,1962,1974,HISTADD_chet_walker,Y,Forward,1962,2,,,6,7,6.6,212,12,25,Bradley,USA,Bradley/USA
78457,"Ware, Jim",Jim Ware,f,1966,1967,HISTADD_jim_ware,Y,Forward,1966,3,,,6,7,6.6,210,1,27,Oklahoma City,USA,Oklahoma City/USA
78466,"Washington, Jim",Jim Washington,f,1965,1975,HISTADD_jim_washington,Y,Forward,1965,1,,,6,7,6.6,210,10,12,Villanova,USA,Villanova/USA
78475,"Weatherspoon, Nick",Nick Weatherspoon,f,1973,1979,HISTADD_spoon_weatherspoon,Y,Forward,1973,1,,,6,7,6.6,195,6,12,Illinois,USA,Illinois/USA
78482,"Wedman, Scott",Scott Wedman,f,1974,1986,HISTADD_scott_wedman,Y,Forward,1974,1,,,6,7,6.6,215,12,8,Colorado,USA,Colorado/USA
78488,"Wells, Owen",Owen Wells,f,1974,1974,HISTADD_owen_wells,Y,Forward,1974,5,,,6,7,6.6,200,0,30,Detroit Mercy,USA,Detroit/USA
78533,"Wilkes, James",James Wilkes,f,1980,1982,HISTADD_james_wilkes,Y,Forward,1980,3,,,6,7,6.6,195,2,34,UCLA,USA,UCLA/USA
78546,"Williams, Earl",Earl Williams,f,1974,1978,HISTADD_twirl_williams,Y,Center,1974,3,,,6,7,6.6,230,3,52,Winston-Salem State,USA,Winston-Salem State/USA
78566,"Williams, Pete",Pete Williams,f,1985,1986,HISTADD_pete_williams,Y,Forward,1985,4,,,6,7,6.6,190,1,31,Arizona,USA,Mount San Antonio Coll. CA (J.C.); Arizona/USA
78570,"Williams, Sly",Sly Williams,f,1979,1985,HISTADD_sly_williams,Y,Forward,1979,1,,,6,7,6.6,210,6,35,Rhode Island,USA,Rhode Island/USA
78574,"Williams, Willie",Willie Williams,f,1970,1970,HISTADD_willie_williams,Y,Forward,1970,3,,,6,7,6.6,200,0,11  15,Florida State,USA,Florida State/USA
78605,"Witts, Garry",Garry Witts,f,1981,1981,HISTADD_garry_witts,Y,Guard,1981,5,,,6,7,6.6,190,0,20,Holy Cross,USA,Holy Cross/USA
78609,"Wood, Howard",Howard Wood,f,1981,1981,HISTADD_howard_wood,Y,Forward,1981,2,,,6,7,6.6,235,0,33,Tennessee,USA,Tennessee/USA
78617,"Workman, Tom",Tom Workman,f,1967,1969,HISTADD_hawk_workman,Y,Forward,1967,1,,,6,7,6.6,218,2,23,Seattle,USA,Seattle/USA
78629,"Yates, Barry",Barry Yates,f,1971,1971,HISTADD_barry_yates,Y,Forward,1971,8,,,6,7,6.6,215,0,35,Maryland,USA,Nebraska; Maryland/USA
78634,"Young, Michael",Michael Young,f,1984,1989,HISTADD_michael_young,Y,Guard,1984,1,,,6,7,6.6,220,2,42,Houston,USA,Houston/USA
78639,"Zawoluk, Robert",Robert Zawoluk,f,1952,1954,HISTADD_zeke_zawoluk,Y,Forward,1952,,,,6,7,6.6,215,2,15,St. John's (NY),USA,St. John's (N.Y.)/USA
78651,"Tresvant, John",John Tresvant,f,1964,1972,john_tresvant,Y,Forward,1964,5,,,6,7,6.6,215,8,12,Seattle,USA,Seattle/USA
101110,"Webster, Martell",Martell Webster,f,2005,2014,martell_webster,Y,Forward,2005,1,,,6,7,6.6,230,10,9,Seattle Prep HS (WA),USA,Seattle Prep HS (WA)/USA
101121,"Graham, Joey",Joey Graham,f,2005,2010,joey_graham,Y,Forward,2005,1,,,6,7,6.6,230,6,12,Oklahoma State,USA,Oklahoma State/USA
101123,"Green, Gerald",Gerald Green,t,2005,2018,gerald_green,Y,Guard,2005,1,,,6,7,6.6,205,11,14,Gulf Shores Aca. (TX),USA,Gulf Shores Academy (TX)/USA
101131,"Maxiell, Jason",Jason Maxiell,f,2005,2014,jason_maxiell,Y,Forward,2005,1,,,6,7,6.6,260,9,54,Cincinnati,USA,Cincinnati/USA
101153,"Gelabale, Mickael",Mickael Gelabale,f,2006,2012,mickael_gelabale,Y,Forward,2005,2,,,6,7,6.6,215,3,15,"Pointe-Noire, Guadeloupe",USA,France/USA
101185,"Marshall, Rawle",Rawle Marshall,f,2005,2006,rawle_marshall,Y,Guard,,,,,6,7,6.6,190,2,2,Oakland,USA,Oakland University (MI)/USA
200757,"Sefolosha, Thabo",Thabo Sefolosha,t,2006,2018,thabo_sefolosha,Y,Forward,2006,1,,,6,7,6.6,220,12,22,"Vevey, Switzerland",Switzerland,Angelico Biella/Switzerland
200758,"Brewer, Ronnie",Ronnie Brewer,f,2006,2013,ronnie_brewer,Y,Forward,2006,1,,,6,7,6.6,235,7,11,Arkansas,USA,Arkansas/USA
200778,"White, James",James White,f,2006,2012,james_white,Y,Guard,2006,2,,,6,7,6.6,215,3,4,Cincinnati,USA,Cincinnati/USA
200783,"Smith, Craig",Craig Smith,f,2006,2011,craig_smith,Y,Forward,2006,2,,,6,7,6.6,265,5,83,Boston College,USA,Boston College/USA
200784,"Jones, Bobby",Bobby Jones,f,2006,2007,bobby_jones,Y,Forward,2006,2,,,6,7,6.6,215,2,11,Washington,USA,Washington/USA
200821,"Diawara, Yakhouba",Yakhouba Diawara,f,2006,2009,yakhouba_diawara,Y,Forward,,,,,6,7,6.6,225,4,9,Pepperdine,USA,Pepperdine/USA
200978,"Richardson, Jeremy",Jeremy Richardson,f,2006,2008,jeremy_richardson,Y,Guard,,,,,6,7,6.6,195,3,32,Delta State,USA,Delta State/USA
201156,"Young, Nick",Nick Young,t,2007,2018,nick_young,Y,Guard,2007,1,,,6,7,6.6,210,11,6,Southern California,USA,USC/USA
201162,"Dudley, Jared",Jared Dudley,t,2007,2018,jared_dudley,Y,Forward,2007,1,,,6,7,6.6,240,11,,Boston College,USA,Boston College/USA
201173,"Williams, Marcus",Marcus Williams,f,2007,2008,marcus_williams,Y,Guard,2007,2,,,6,7,6.6,207,2,2,Arizona,USA,Arizona/USA
201182,"Byars, Derrick",Derrick Byars,f,2011,2011,derrick_byars,Y,Guard,2007,2,,,6,7,6.6,220,1,34,Vanderbilt,USA,Vanderbilt/USA
201814,"Forbes, Gary",Gary Forbes,f,2010,2011,gary_forbes,Y,Forward,,,,,6,7,6.6,220,2,3,Massachusetts,Panama,Umass/Panama
201858,"Martin, Cartier",Cartier Martin,f,2008,2014,cartier_martin,Y,Forward,,,,,6,7,6.6,220,7,35,Kansas State,USA,KansasUSAState/USA
201942,"DeRozan, DeMar",DeMar DeRozan,t,2009,2018,demar_derozan,Y,Guard,2009,1,,,6,7,6.6,220,9,10,Southern California,USA,USC/USA
201963,"Eyenga, Christian",Christian Eyenga,f,2010,2011,christian_eyenga,Y,Forward,2009,1,,,6,7,6.6,210,2,88,"Kinshasa, DRC",Congo,DKV Joventut/Congo
201972,"Brockman, Jon",Jon Brockman,f,2009,2011,jon_brockman,Y,Forward,2009,2,,,6,7,6.6,255,3,40,Washington,USA,Washington/USA
201978,"Budinger, Chase",Chase Budinger,f,2009,2015,chase_budinger,Y,Forward,2009,2,,,6,7,6.6,209,7,10,Arizona,USA,Arizona/USA
201981,"Griffin, Taylor",Taylor Griffin,f,2009,2009,taylor_griffin,Y,Forward,2009,2,,,6,7,6.6,238,1,32,Oklahoma, ,Oklahoma/USA
202067,"Simpson, Diamon",Diamon Simpson,f,2011,2011,diamon_simpson,N,Forward,,,,,6,7,6.6,230,1,20,St. Mary's (CA),,St. Mary's (CA)/USA
202323,"Turner, Evan",Evan Turner,t,2010,2018,evan_turner,Y,Forward,2010,1,,,6,7,6.6,220,8,1,Ohio State,USA,Ohio State/USA
202325,"Johnson, Wesley",Wesley Johnson,t,2010,2018,wesley_johnson,Y,Forward,2010,1,,,6,7,6.6,215,8,33,Syracuse,USA,Syracuse/USA
202345,"James, Damion",Damion James,f,2010,2013,damion_james,Y,Forward,2010,1,,,6,7,6.6,225,3,7,Texas,USA,Texas/USA
202361,"Fields, Landry",Landry Fields,f,2010,2014,landry_fields,Y,Guard,2010,2,,,6,7,6.6,215,4,2,Stanford,USA,Stanford/USA
202364,"Butler, Da'Sean",Da'Sean Butler,f,2010,2010,da'sean_butler,N,Forward,2010,2,,,6,7,6.6,230,0,1,West Virginia,,West Virginia/USA
202376,"Harangody, Luke",Luke Harangody,f,2010,2011,luke_harangody,Y,Forward,2010,2,,,6,7,6.6,245,2,44,Notre Dame,USA,Notre Dame/USA
202377,"Sy, Pape",Pape Sy,f,2010,2010,pape_sy,Y,Forward,2010,2,,,6,7,6.6,225,1,19,"Loudeac, France",,"Loudeac, France"
202407,"Millsap, Elijah",Elijah Millsap,f,2014,2016,elijah_millsap,Y,Guard,,,,,6,7,6.6,215,3,22,Alabama-Birmingham,USA,Alabama-Birmingham/USA
202691,"Thompson, Klay",Klay Thompson,t,2011,2018,klay_thompson,Y,Guard,2011,1,,,6,7,6.6,215,7,11,Washington State,USA,Washington State/USA
202695,"Leonard, Kawhi",Kawhi Leonard,t,2011,2018,kawhi_leonard,Y,Forward,2011,1,,,6,7,6.6,230,7,,San Diego State,USA,San Diego State/USA
202706,"Hamilton, Jordan",Jordan Hamilton,f,2011,2015,jordan_hamilton,Y,Guard,2011,1,,,6,7,6.6,220,5,25,Texas,USA,Texas/USA
203077,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,t,2012,2018,michael_kidd-gilchrist,Y,Forward,2012,1,,,6,7,6.6,232,6,14,Kentucky,USA,Kentucky/USA
203082,"Ross, Terrence",Terrence Ross,t,2012,2018,terrence_ross,Y,Guard,2012,1,,,6,7,6.6,206,6,31,Washington,USA,Washington/USA
203095,"Fournier, Evan",Evan Fournier,t,2012,2018,evan_fournier,Y,Guard,2012,1,,,6,7,6.6,205,6,10,France,France,Poitiers Basket 86/France
203107,"Satoransky, Tomas",Tomas Satoransky,t,2016,2018,tomas_satoransky,Y,Guard,2012,2,,,6,7,6.6,210,2,31,,Czech Republic, Czech Republic/Czech Republic
203110,"Green, Draymond",Draymond Green,t,2012,2018,draymond_green,Y,Forward,2012,2,,,6,7,6.6,230,6,23,Michigan State,USA,Michigan State/USA
203112,"Acy, Quincy",Quincy Acy,t,2012,2018,quincy_acy,Y,Forward,2012,2,,,6,7,6.6,240,6,13,Baylor,USA,Baylor/USA
203126,"Joseph, Kris",Kris Joseph,f,2012,2012,kris_joseph,Y,Forward,2012,2,,,6,7,6.6,210,1,24,Syracuse, ,Syracuse
203263,"Nunnally, James",James Nunnally,t,2013,2018,james_nunnally,Y,Forward,,,,,6,7,6.6,205,1,12,California-Santa Barbara,USA,California-Santa Barbara/USA
203460,"Roberson, Andre",Andre Roberson,t,2013,2018,andre_roberson,Y,Guard,2013,1,,,6,7,6.6,210,5,21,Colorado,USA,Colorado/USA
203493,"Bullock, Reggie",Reggie Bullock,t,2013,2018,reggie_bullock,Y,Guard,2013,1,,,6,7,6.6,205,5,25,North Carolina,USA,North Carolina/USA
203495,"Ledo, Ricky",Ricky Ledo,f,2013,2014,ricky_ledo,Y,Guard,2013,2,,,6,7,6.6,195,1,11,Providence,USA,Providence/USA
203503,"Snell, Tony",Tony Snell,t,2013,2018,tony_snell,Y,Guard,2013,1,,,6,7,6.6,221,5,21,New Mexico,USA,New Mexico/USA
203508,"Karasev, Sergey",Sergey Karasev,f,2013,2015,sergey_karasev,Y,Guard,2013,1,,,6,7,6.6,208,3,10,Russia,Russia,Russia/Russia
203516,"Ennis III, James",James Ennis III,t,2014,2018,james_ennis iii,Y,Forward,2013,2,,,6,7,6.6,210,4,8,Long Beach State,USA,Long Beach State/USA
203519,"Thomas, Adonis",Adonis Thomas,f,2013,2013,adonis_thomas,Y,Guard,,,,,6,7,6.6,240,1,7,Memphis,USA,Memphis/USA
203524,"Hill, Solomon",Solomon Hill,t,2013,2018,solomon_hill,Y,Forward,2013,1,,,6,7,6.6,225,5,44,Arizona,USA,Arizona/USA
203629,"Green, Garlon",Garlon Green,t,2018,2018,garlon_green,N,Forward,,,,,6,7,6.6,215,0,,Texas Christian,,Texas Christian
203922,"Robinson III, Glenn",Glenn Robinson III,t,2014,2018,glenn_robinson iii,Y,Guard,2014,2,,,6,7,6.6,215,4,22,Michigan,USA,Michigan/USA
203962,"Huestis, Josh",Josh Huestis,t,2015,2018,josh_huestis,Y,Guard,2014,1,,,6,7,6.6,230,3,34,Stanford,USA,Stanford/USA
204067,"Eddie, Jarell",Jarell Eddie,f,2015,2017,jarell_eddie,Y,Guard,,,,,6,7,6.6,218,4,31,Virginia Tech,USA,Virginia Tech/USA
600011,"Green, Lamar",Lamar Green,f,1969,1974,HISTADD_lamar_green,Y,Forward,1969,3,,,6,7,6.6,210,5,16,Morehead State,USA,Morehead State/USA
600013,"Barry, Rick",Rick Barry,f,1965,1979,HISTADD_rick_barry,Y,Forward,1965,1,,,6,7,6.6,205,9,24,Miami (FL),USA,Miami (Fla.)/USA
600016,"Stokes, Maurice",Maurice Stokes,f,1955,1957,HISTADD_mo_stokes,Y,Forward,1955,1,,,6,7,6.6,232,2,12,Saint Francis (PA),USA,St. Francis (PA)/USA
1626148,"Brown, Anthony",Anthony Brown,t,2015,2018,anthony_brown,Y,Forward,2015,2,,,6,7,6.6,224,3,3,Stanford,USA,Stanford/USA
1626159,"Winslow, Justise",Justise Winslow,t,2015,2018,justise_winslow,Y,Forward,2015,1,,,6,7,6.6,225,3,20,Duke,USA,Duke/USA
1626162,"Oubre Jr., Kelly",Kelly Oubre Jr.,t,2015,2018,kelly_oubre jr.,Y,Forward,2015,1,,,6,7,6.6,205,3,12,Kansas,USA,Kansas/USA
1626169,"Johnson, Stanley",Stanley Johnson,t,2015,2018,stanley_johnson,Y,Forward,2015,1,,,6,7,6.6,245,3,7,Arizona,USA,Arizona/USA
1626178,"Hollis-Jefferson, Rondae",Rondae Hollis-Jefferson,t,2015,2018,rondae_hollis-jefferson,Y,Forward,2015,1,,,6,7,6.6,214,3,24,Arizona,USA,Arizona/USA
1626253,"Toupane, Axel",Axel Toupane,f,2015,2016,axel_toupane,Y,Guard,,,,,6,7,6.6,210,2,10,,France,France/France
1626259,"Miller, Malcolm",Malcolm Miller,t,2017,2018,malcolm_miller,Y,Forward,,,,,6,7,6.6,210,1,13,Holy Cross,USA,Holy Cross/USA
1627747,"LeVert, Caris",Caris LeVert,t,2016,2018,caris_levert,Y,Guard,2016,1,,,6,7,6.6,203,2,22,Michigan,USA,Michigan/USA
1627759,"Brown, Jaylen",Jaylen Brown,t,2016,2018,jaylen_brown,Y,Guard,2016,1,,,6,7,6.6,225,2,7,California,USA,California/USA
1627771,"Gbinije, Michael",Michael Gbinije,f,2016,2016,michael_gbinije,Y,Guard,2016,2,,,6,7,6.6,200,1,9,Syracuse,USA,Syracuse/USA
1627772,"Hamilton, Daniel",Daniel Hamilton,t,2017,2018,daniel_hamilton,Y,Guard,2016,2,,,6,7,6.6,195,1,5,Connecticut,USA,Connecticut/USA
1627775,"McCaw, Patrick",Patrick McCaw,t,2016,2018,patrick_mccaw,Y,Guard,2016,2,,,6,7,6.6,185,2,0,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA
1627786,"Williams, Troy",Troy Williams,t,2016,2018,troy_williams,Y,Forward,,,,,6,7,6.6,218,2,,Indiana,USA,Indiana/USA
1627788,"Korkmaz, Furkan",Furkan Korkmaz,t,2017,2018,furkan_korkmaz,Y,Guard,2016,1,,,6,7,6.6,190,1,30,,Turkey,Turkey/Turkey
1627863,"House, Danuel",Danuel House,f,2016,2017,danuel_house,Y,Forward,,,,,6,7,6.6,220,2,23,Texas A&M,USA,Texas A&M/USA
1627883,"Jones, Jalen",Jalen Jones,t,2017,2018,jalen_jones,Y,Forward,,,,,6,7,6.6,220,1,21,Texas A&M,USA,Texas A&M/USA
1627884,"Jones Jr., Derrick",Derrick Jones Jr.,t,2016,2018,derrick_jones jr.,Y,Forward,,,,,6,7,6.6,200,2,5,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA
1628390,"Ferguson, Terrance",Terrance Ferguson,t,2017,2018,terrance_ferguson,Y,Guard,2017,1,,,6,7,6.6,184,1,23,,USA,USA/USA
1628400,"Ojeleye, Semi",Semi Ojeleye,t,2017,2018,semi_ojeleye,Y,Forward,2017,2,,,6,7,6.6,235,1,37,Southern Methodist,USA,Southern Methodist/USA
1628407,"Bacon, Dwayne",Dwayne Bacon,t,2017,2018,dwayne_bacon,Y,Forward,2017,2,,,6,7,6.6,221,1,7,Florida State,USA,Florida State/USA
1628411,"Iwundu, Wes",Wes Iwundu,t,2017,2018,wes_iwundu,Y,Forward,2017,2,,,6,7,6.6,195,1,25,Kansas State,USA,Kansas State/USA
1628502,"Hayes, Nigel",Nigel Hayes,f,2017,2017,nigel_hayes,Y,Forward,,,,,6,7,6.6,254,1,40,Wisconsin,USA,Wisconsin/USA
1628503,"Artis, Jamel",Jamel Artis,f,2017,2017,jamel_artis,Y,Guard,,,,,6,7,6.6,213,1,0,Pittsburgh,USA,Pittsburgh/USA
1628510,"White III, Andrew",Andrew White III,t,2017,2018,andrew_white,Y,Forward,,,,,6,7,6.6,210,1,4,Syracuse,USA,Syracuse/USA
1628969,"Bridges, Mikal",Mikal Bridges,t,2018,2018,mikal_bridges,N,Forward,2018,1,,,6,7,6.6,210,0,,Villanova,USA,Villanova University/USA
1628970,"Bridges, Miles",Miles Bridges,t,2018,2018,miles_bridges,N,Forward,2018,1,,,6,7,6.6,220,0,,Michigan State,USA,Michigan State University/USA
1628972,"Brown Jr., Troy",Troy Brown Jr.,t,2018,2018,troy_brown_jr,N,Forward,2018,1,,,6,7,6.6,215,0,,Oregon,USA,University of Oregon/USA
1628989,"Huerter, Kevin",Kevin Huerter,t,2018,2018,kevin_huerter,N,Guard,2018,1,,,6,7,6.6,194,0,,Maryland,USA,"University of Maryland, College Par/USA"
1628990,"Hutchison, Chandler",Chandler Hutchison,t,2018,2018,chandler_hutchison,N,Forward,2018,1,,,6,7,6.6,197,0,,Boise State,USA,Boise State University/USA
1628992,"Jackson, Justin",Justin Jackson,t,2018,2018,tmp_justin_jackson,N,Forward,2018,2,,,6,7,6.6,229,0,23,Maryland,Canada,"University of Maryland, College Par/Canada"
1629053,"Edwards, Vincent",Vincent Edwards,t,2018,2018,vincent_edwards,N,Forward,2018,2,,,6,7,6.6,220,0,12,Purdue,USA,Purdue University/USA
1629142,"Ding, Yanyuhang",Yanyuhang Ding,t,2018,2018,yanyuhang_ding,N,Forward,,,,,6,7,6.6,200,0,,,China,China
1629151,"Broekhoff, Ryan",Ryan Broekhoff,t,2018,2018,ryan_broekhoff,N,Guard,,,,,6,7,6.6,215,0,,,Australia,Australia
41,"Bonner, Anthony",Anthony Bonner,f,1990,2002,anthony_bonner,Y,Forward,1990,1,,,6,8,6.7,230,6,33,Saint Louis,USA,St. Louis ''90/USA
42,"Williams, Monty",Monty Williams,f,1994,2002,monty_williams,Y,Forward,1994,1,,,6,8,6.7,225,9,5,Notre Dame,USA,Notre Dame ''94/USA
45,"McCloud, George",George McCloud,f,1989,2002,george_mccloud,Y,Forward,1989,1,,,6,8,6.7,230,12,21,Florida State,USA,Florida State ''89/USA
63,"Smith, Michael",Michael Smith,f,1994,2000,michael_smith,Y,Forward,1994,2,,,6,8,6.7,240,7,34,Providence,USA,Providence/USA
66,"Bragg, Marques",Marques Bragg,f,1995,1995,marques_bragg,Y,Forward,,,,,6,8,6.7,230,0,33,Providence,USA,Providence/USA
111,"Ellis, LaPhonso",LaPhonso Ellis,f,1992,2002,laphonso_ellis,Y,Forward,1992,1,,,6,8,6.7,240,11,3,Notre Dame,USA,Notre Dame ''92/USA
120,"Smith, Steven",Steven Smith,f,1991,2004,steven_smith,Y,Guard,1991,1,,,6,8,6.7,221,14,8,Michigan State,USA,Michigan State/USA
128,"Benoit, David",David Benoit,f,1991,2000,david_benoit,Y,Forward,,,,,6,8,6.7,220,6,21,Alabama,USA,Tyler JC TX; Alabama/USA
140,"Royal, Donald",Donald Royal,f,1989,1997,donald_royal,Y,Forward,1987,3,,,6,8,6.7,218,7,5,Notre Dame,USA,Notre Dame/USA
141,"Tucker, Anthony",Anthony Tucker,f,1994,1994,anthony_tucker,Y,Forward,1996,,,,6,8,6.7,220,0,21,Wake Forest,USA,Wake Forest/USA
147,"Rose, Jalen",Jalen Rose,f,1994,2006,jalen_rose,Y,Guard,1994,1,,,6,8,6.7,215,13,8,Michigan,USA,Michigan/USA
173,"Askins, Keith",Keith Askins,f,1990,1998,keith_askins,Y,Forward,,,,,6,8,6.7,215,8,2,Alabama,USA,Alabama/USA
192,"Scott, Dennis",Dennis Scott,f,1990,1999,dennis_scott,Y,Forward,1990,1,,,6,8,6.7,229,9,9,Georgia Tech,USA,Georgia Tech/USA
193,"Mason, Anthony",Anthony Mason,f,1989,2002,anthony_mason,Y,Forward,1988,3,,,6,8,6.7,255,13,17,Tennessee State,USA,Tennessee State ''88/USA
248,"Lynch, George",George Lynch,f,1993,2004,george_lynch,Y,Forward,1993,1,,,6,8,6.7,235,12,9,North Carolina,USA,North Carolina/USA
251,"Elliott, Sean",Sean Elliott,f,1989,2000,sean_elliott,Y,Forward,1989,1,,,6,8,6.7,220,11,32,Arizona,USA,Arizona/USA
255,"Hill, Grant",Grant Hill,f,1994,2012,grant_hill,Y,Forward,1994,1,,,6,8,6.7,225,17,33,Duke,USA,Duke/USA
278,"Augmon, Stacey",Stacey Augmon,f,1991,2005,stacey_augmon,Y,Forward,1991,1,,,6,8,6.7,213,15,2,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA
335,"Anderson, Willie",Willie Anderson,f,1988,1996,willie_anderson,Y,Guard,1988,1,,,6,8,6.7,200,8,35,Georgia,USA,Georgia/USA
356,"Morris, Chris",Chris Morris,f,1988,1998,chris_morris,Y,Forward,1988,1,,,6,8,6.7,228,10,34,Auburn,USA,Auburn/USA
359,"Brown, Chucky",Chucky Brown,f,1989,2001,chucky_brown,Y,Forward,1989,2,,,6,8,6.7,220,12,52,North Carolina State,USA,North Carolina State/USA
433,"Williams, Buck",Buck Williams,f,1981,1997,buck_williams,Y,Forward,1981,1,,,6,8,6.7,225,16,52,Maryland,USA,Maryland/USA
456,"Person, Chuck",Chuck Person,f,1986,1999,chuck_person,Y,Forward,1986,1,,,6,8,6.7,241,12,45,Auburn,USA,Auburn/USA
461,"Jones, Popeye",Popeye Jones,f,1993,2003,popeye_jones,Y,Forward,1992,2,,,6,8,6.7,265,11,54,Murray State,USA,Murray State ''92/USA
469,"Mashburn, Jamal",Jamal Mashburn,f,1993,2003,jamal_mashburn,Y,Forward,1993,1,,,6,8,6.7,247,11,24,Kentucky,USA,Kentucky/USA
675,"Burrough, Junior",Junior Burrough,f,1995,1995,junior_burrough,Y,Forward,1995,2,,,6,8,6.7,242,0,5,Virginia,USA,Virginia/USA
679,"Caffey, Jason",Jason Caffey,f,1995,2002,jason_caffey,Y,Forward,1995,1,,,6,8,6.7,256,8,35,Alabama,USA,Alabama ''95/USA
690,"Reid, Don",Don Reid,f,1995,2002,don_reid,Y,Forward,1995,2,,,6,8,6.7,250,8,52,Georgetown,USA,Georgetown ''95/USA
718,"Trent, Gary",Gary Trent,f,1995,2003,gary_trent,Y,Forward,1995,1,,,6,8,6.7,250,9,20,Ohio,USA,Ohio ''96/USA
767,"Catledge, Terry",Terry Catledge,f,1985,1992,terry_catledge,Y,Forward,1985,1,,,6,8,6.7,220,7,33,South Alabama,USA,Itawamba CC MS; South Alabama/USA
907,"Sealy, Malik",Malik Sealy,f,1992,1999,malik_sealy,Y,Guard,1992,1,,,6,8,6.7,200,7,2,St. John's (NY),USA,St. John's (N.Y.)/USA
912,"Addison, Rafael",Rafael Addison,f,1986,1996,rafael_addison,Y,Forward,1986,2,,,6,8,6.7,241,5,7,Syracuse,USA,Syracuse/USA
930,"Gattison, Kenny",Kenny Gattison,f,1986,1995,kenny_gattison,Y,Forward,1986,3,,,6,8,6.7,225,8,44,Old Dominion,USA,Old Dominion/USA
937,"Pippen, Scottie",Scottie Pippen,f,1987,2003,scottie_pippen,Y,Forward,1987,1,,,6,8,6.7,228,17,33,Central Arkansas,USA,Central Arkansas ''87/USA
963,"Jones, Dontae'",Dontae' Jones,f,1997,1997,dontae'_jones,Y,Forward,1996,1,,,6,8,6.7,220,0,13,Mississippi State,USA,Mississippi State/USA
986,"Mann, Marcus",Marcus Mann,f,1996,1997,marcus_mann,N,Forward,1996,2,,,6,8,6.7,245,0,34,Mississippi Valley State,,
